"Dairiten_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DairitenName_KJKC","DairitenName_KJ","DairitenName_KJR","DairitenName_KJK","DairitenName_KN","DairitenName_KNR","Shiten_CD","Chiku_CD","Jusho_CD","Banchi_KJ","Banchi_KN","TEL_NO","FAX_NO","DairitenKanri_KBN","Dairiten_KBN","TorihikiKaishi_DT","TorihikiChushi_DT","Toroku_DT","ChikiHokatsu_CD"
"42889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","長崎の代理店","長崎の代理店","長崎の代理店","長・代理店","ﾅｶﾞｻｷﾉ ﾀﾞｲﾘﾃﾝ","ﾅｶﾞｻｷ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"43001","06/01/2014 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","九州東邦（株）","九州東邦（株）","九州東邦","九州東邦","ｷﾕｳｼﾕｳﾄｳﾎｳKK","ｷﾕｳｼﾕｳﾄｳﾎｳ","55","","","","","0000-00-0000","","","1","19000101","","19000101",""
"43002","10/01/2014 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","富田薬品（株）","富田薬品（株）","富田薬品","富田薬品","ﾄﾐﾀ ﾔｸﾋﾝ KK","ﾄﾐﾀ ﾔｸﾋﾝ","55","","","","","0000-00-0000","","","1","19000101","","19000101",""
"43003","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","（株）アステム熊本営業部","（株）アステム熊本営業部","アステム熊本営業部","ＡＳ熊本","KK ｱｽﾃﾑ ｸﾏﾓﾄｴｲｷﾞﾖｳﾌﾞ","ｱｽﾃﾑ ｸﾏﾓﾄ","55","","","","","096-378-9111","096-379-1148","","1","19000101","","19000101",""
"43004","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アトル熊本営業部","（株）アトル熊本営業部","アトル熊本営業部","アトル熊本","KK ｱﾄﾙ ｸﾏﾓﾄ","ｱﾄﾙ ｸﾏﾓﾄ","55","","","","","096-377-2711","096-378-4300","","1","19000101","","19000101",""
"43006","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）新生堂","（株）新生堂","新生堂","新生堂","KK ｼﾝｾｲﾄﾞｳ","ｼﾝｾｲﾄﾞｳ","55","","","","","0000-00-0000","","","1","19000101","","19000101",""
"43007","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl03580","03/29/2018 18:50:00","803001","ecl03580","03/29/2018 18:50:00","803001","徳光屋本店","徳光屋本店","徳光屋本店","徳光屋","ﾄｸﾐﾂﾔ ﾎﾝﾃﾝ","ﾄｸﾐﾂﾔ","55","","","","","0000-00-0000","","","2","19000101","","19000101",""
"43011","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg39895","09/16/2025 14:50:10","PVU_EX_1400","itg45886","09/29/2025 11:40:59","PVU_EX_1400","（株）宮崎温仙堂商店熊本支店","（株）宮崎温仙堂商店熊本","宮崎温仙堂熊本支店","温仙堂熊本","KK ﾐﾔｻﾞｷｵﾝｾﾝﾄﾞｳ ｸﾏﾓﾄ","ｵﾝｾﾝﾄﾞｳｸﾏﾓ","55","","","","","0000-00-0000","","","1","19000101","","19000101",""
"43014","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:21:36","PVU_EX_1400","itg40916","02/08/2019 16:21:36","PVU_EX_1400","（株）ＰＡＬＴＡＣ熊本","（株）ＰＡＬＴＡＣ熊本","ＰＡＬＴＡＣ熊本","ＰＴ熊本","KK ﾊﾟﾙﾀﾂｸｸﾏﾓﾄｼﾃﾝ","ﾊﾟﾙﾀﾂｸｸﾏ","55","","","","","096-312-1106","","","1","19911001","20190208","19910913",""
"43022","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","（株）トミタヘルスケア","（株）トミタヘルスケア","トミタヘルスケア","トミタＨＣ","KKﾄﾐﾀﾍﾙｽｹｱ","ﾄﾐﾀﾍﾙｽｹｱ","55","","","","","03-3817-3967","","","1","20051221","20111129","20051221",""
"43023","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）翔薬熊本営業部","（株）翔薬熊本営業部","翔薬熊本営業部","翔薬熊本","KK ｼﾖｳﾔｸ ｸﾏﾓﾄ","ｼﾖｳﾔｸ ｸﾏﾓﾄ","55","","","","","096-370-3411","096-370-3412","","1","20070101","","20061219",""
"43024","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:45:50","PVU_EX_1400","itg40916","02/08/2019 10:45:50","PVU_EX_1400","共創未来熊本薬品（株）","共創未来熊本薬品（株）","共創未来熊本","共創熊本","ｷﾖｳｿｳﾐﾗｲ ｸﾏﾓﾄ","ｷﾖｳｿｳｸﾏﾓﾄ","55","","","","","096-382-3309","096-382-3359","","2","20170501","20190208","20170525",""
"43066","09/12/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 11:26:04","PVU_EX_1400","itg46273","09/12/2025 11:26:04","PVU_EX_1400","（株）新生堂","（株）新生堂","新生堂","新生堂","KK ｼﾝｾｲﾄﾞｳ","ｼﾝｾｲﾄﾞｳ","55","","","","","0000-00-0000","","","1","","","20250912",""
"43099","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","ツツミ化学","ツツミ化学","ツツミ化学","ツツミ","ﾂﾂﾐ ｶｶﾞｸ","ﾂﾂﾐ ｶｶﾞｸ","55","","","","","0000-00-0000","","","2","19000101","","19000101",""
"43888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","熊本の代理店","熊本の代理店","熊本の代理店","熊・代理店","ｸﾏﾓﾄﾉ ﾀﾞｲﾘﾃﾝ","ｸﾏﾓﾄ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"43889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","熊本の代理店","熊本の代理店","熊本の代理店","熊・代理店","ｸﾏﾓﾄﾉ ﾀﾞｲﾘﾃﾝ","ｸﾏﾓﾄ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"44001","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 11:47:51","PVU_EX_1400","itg46273","09/12/2025 11:47:51","PVU_EX_1400","（株）アステム大分営業部","（株）アステム大分営業部","アステム大分営業部","ＡＳ大分","KK ｱｽﾃﾑ ｵｵｲﾀｴｲｷﾞﾖｳﾌﾞ","ｱｽﾃﾑ ｵｵｲﾀ","55","","","","","0942-87-7311","0942-87-7313","","1","19000101","","19000101",""
"44002","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アトル大分営業部","（株）アトル大分営業部","アトル大分営業部","アトル大分","KKｱﾄﾙ ｵｵｲﾀ","ｱﾄﾙ ｵｵｲﾀ","55","","","","","097-524-5111","097-524-5210","","1","19000101","","19000101",""
"44003","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）翔薬大分営業部","（株）翔薬大分営業部","翔薬大分営業部","翔薬大分","KK ｼﾖｳﾔｸ ｵｵｲﾀ","ｼﾖｳﾔｸｵｵｲﾀ","55","","","","","0000-00-0000","","","1","19000101","","19000101",""
"44013","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:22:53","PVU_EX_1400","itg40916","02/08/2019 16:22:53","PVU_EX_1400","（株）Ｐａｌｔａｃ大分","（株）Ｐａｌｔａｃ大分","Ｐａｌｔａｃ大分","ＰＴ大分","ﾊﾟﾙﾀﾂｸｵｵｲﾀｼﾃﾝ","ﾊﾟﾙﾀｸｵｵｲ","55","","","","","0975-44-6131","0975-46-4096","","1","19950401","20190208","19950322",""
"44014","02/12/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/12/2019 09:35:56","PVU_EX_1400","itg40916","02/12/2019 09:35:56","PVU_EX_1400","富田薬品（株）大分支店","富田薬品（株）大分支店","富田薬品　大分","富田大分","ﾄﾐﾀ ﾔｸﾋﾝ KK ｵｵｲﾀｼﾃﾝ","ﾄﾐﾀ ｵｵｲﾀ","55","","","","","0975-23-5600","0975-23-3710","","1","19950501","20190212","19950425",""
"44018","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:47:42","PVU_EX_1400","itg40916","02/08/2019 10:47:42","PVU_EX_1400","共創未来大分薬品（株）","共創未来大分薬品（株）","共創未来大分","共創大分","ｷﾖｳｿｳﾐﾗｲ ｵｵｲﾀ","ｷﾖｳｿｳｵｵｲﾀ","55","","","","","0977-24-6611","0977-24-6613","","2","20170501","20190208","20170525",""
"44888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","大分の代理店","大分の代理店","大分の代理店","大・代理店","ｵｵｲﾀﾉ ﾀﾞｲﾘﾃﾝ","ｵｵｲﾀ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"44889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","大分の代理店","大分の代理店","大分の代理店","大・代理店","ｵｵｲﾀﾉ ﾀﾞｲﾘﾃﾝ","ｵｵｲﾀ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"45001","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アステム宮崎営業部","（株）アステム宮崎営業部","アステム宮崎営業部","ＡＳ宮崎","KK ｱｽﾃﾑﾐﾔｻﾞｷｴｲｷﾞﾖｳﾌﾞ","ｱｽﾃﾑﾐﾔｻﾞｷ","55","","","","","0985-24-3111","0985-28-9721","","1","19000101","","19000101",""
"45002","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アトル宮崎営業部","（株）アトル宮崎営業部","アトル宮崎営業部","アトル宮崎","KK ｱﾄﾙ ﾐﾔｻﾞｷ","ｱﾄﾙ ﾐﾔｻﾞｷ","55","","","","","0985-62-3321","0985-62-3321","","1","19000101","","19000101",""
"45008","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:24:08","PVU_EX_1400","itg40916","02/08/2019 16:24:08","PVU_EX_1400","（株）ＰＡＬＴＡＣ　宮崎","（株）ＰＡＬＴＡＣ宮崎","ＰＡＬＴＡＣ　宮崎","ＰＴ宮崎","KK ﾊﾟﾙﾀﾂｸﾐﾔｻﾞｷｴｲｷﾞ","ﾊﾟﾙﾐﾔｻﾞｷ","55","","","","","0985-63-0236","","","1","19911001","20190208","19910913",""
"45009","02/12/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/12/2019 09:37:26","PVU_EX_1400","itg40916","02/12/2019 09:37:26","PVU_EX_1400","富田薬品（株）宮崎支店","富田薬品（株）宮崎支店","富田薬品　宮崎","富田宮崎","ﾄﾐﾀ ﾔｸﾋﾝ KK ﾐﾔｻﾞｷｼﾃﾝ","ﾄﾐﾀ ﾐﾔｻﾞｷ","55","","","","","0985-24-3231","0985-29-6357","","1","19950501","20190212","19950425",""
"45012","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）翔薬宮崎営業部","（株）翔薬宮崎営業部","翔薬宮崎営業部","翔薬宮崎","KK ｼﾖｳﾔｸ ﾐﾔｻﾞｷ","ｼﾖｳﾔｸﾐﾔｻﾞｷ","55","","","","","0000-00-0000","","","1","20001001","","20000913",""
"45017","06/29/2018 00:00:00","12/31/9999 00:00:00","0","itg04213","06/29/2018 13:16:43","PVU_EX_1400","itg04213","06/29/2018 13:16:43","PVU_EX_1400","（有）日豊メディック","（有）日豊メディック","日豊メディック","日豊メディ","ﾆﾂﾎﾟｳﾒﾃﾞｲﾂｸ","ﾆﾂﾎﾟｳﾒﾃﾞｲﾂ","55","","","","","0985-33-9702","0985-33-9703","","2","20170701","","20170614",""
"45888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","宮崎の代理店","宮崎の代理店","宮崎の代理店","宮・代理店","ﾐﾔｻﾞｷﾉ ﾀﾞｲﾘﾃﾝ","ﾐﾔｻﾞｷ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"46001","02/12/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/12/2019 09:38:45","PVU_EX_1400","itg40916","02/12/2019 09:38:45","PVU_EX_1400","富田薬品（株）鹿児島店","富田薬品（株）鹿児島店","富田薬品　鹿児島支店","富田鹿児島","ﾄﾐﾀ ﾔｸﾋﾝ KK ｶｺﾞｼﾏﾃﾝ","ﾄﾐﾀ ｶｺﾞｼﾏ","55","","","","","099-257-6511","","","1","19000101","20190212","19000101",""
"46002","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アトル鹿児島営業部","（株）アトル鹿児島営業部","アトル鹿児島営業部","アトル鹿児","KK ｱﾄﾙ ｶｺﾞｼﾏｴｲｷﾞﾖｳﾌﾞ","ｱﾄﾙ ｶｺﾞｼﾏ","55","","","","","0000-00-0000","","","1","19000101","","19000101",""
"46005","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）翔薬鹿児島営業部","（株）翔薬鹿児島営業部","翔薬鹿児島営業部","翔薬鹿児島","KK ｼﾖｳﾔｸ ｶｺﾞｼﾏ","ｼﾖｳﾔｸｶｺﾞｼﾏ","55","","","","","0000-00-0000","","","1","19000101","","19000101",""
"46007","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アステム鹿児島営業部","（株）アステム鹿児島営業部","アステム鹿児島営業部","ＡＳ鹿児島","KK ｱｽﾃﾑｶｺﾞｼﾏｴｲｷﾞﾖｳﾌﾞ","ｱｽﾃﾑｶｺﾞｼﾏ","55","","","","","099-260-2671","099-260-2825","","1","19000101","","19000101",""
"46015","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:25:44","PVU_EX_1400","itg40916","02/08/2019 16:25:44","PVU_EX_1400","（株）Ｐａｌｔａｃ鹿児島","（株）Ｐａｌｔａｃ鹿児島","Ｐａｌｔａｃ鹿児島","ＰＴ鹿児島","KK ﾊﾟﾙﾀﾂｸｶｺﾞｼﾏｼﾃﾝ","ﾊﾟﾙｶｺﾞｼﾏ","55","","","","","099-246-9160","","","1","19911001","20190208","19910913",""
"46026","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl04321","03/29/2018 18:50:00","803001","ecl04321","03/29/2018 18:50:00","803001","（株）トミタＨＣ第三支店","（株）トミタＨＣ第三支店","トミタＨＣ第三支店","トミタ第三","ﾄﾐﾀﾍﾙｽｹｱ ﾀﾞｲｻﾝｼﾃﾝ","ﾄﾐﾀ ﾀﾞｲｻﾝ","55","","","","","099-257-6511","099-259-0111","","1","20051221","20111129","20051221",""
"46027","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:50:01","PVU_EX_1400","itg40916","02/08/2019 10:50:01","PVU_EX_1400","共創未来鹿児島薬品（株）","共創未来鹿児島薬品（株）","共創未来鹿児島","共創鹿児島","ｷﾖｳｿｳﾐﾗｲ ｶｺﾞｼﾏ","ｷﾖｳｿｳｶｺﾞｼﾏ","55","","","","","099-248-0105","099-248-6405","","2","20170501","20190208","20170525",""
"46888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","鹿児島の代理店","鹿児島の代理店","鹿児島の代理店","鹿・代理店","ｶｺﾞｼﾏﾉ ﾀﾞｲﾘﾃﾝ","ｶｺﾞｼﾏ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"46889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","鹿児島の代理店","鹿児島の代理店","鹿児島の代理店","鹿・代理店","ｶｺﾞｼﾏﾉ ﾀﾞｲﾘﾃﾝ","ｶｺﾞｼﾏ","55","","","","","0000-00-0000","","","9","19000101","","19000101",""
"47001","08/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","（株）スズケン沖縄薬品","（株）スズケン沖縄薬品","スズケン沖縄薬品","Ｓ沖縄薬品","KK ｽｽﾞｹﾝ ｵｷﾅﾜ","ｽｽﾞｹﾝ ｵｷﾅﾜ","55","","","","","098-835-6363","098-835-6767","","1","19000101","","19000101",""
"47002","11/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","（株）ダイコー沖縄","（株）ダイコー沖縄","ダイコー沖縄","ダイコー沖","KK ﾀﾞｲｺ- ｵｷﾅﾜ","ﾀﾞｲｺ- ｵｷﾅﾜ","55","","","","","098-890-2111","098-890-2171","","1","19000101","","19000101",""
"47003","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/19/2026 14:47:47","PVU_EX_1400","itg37786","02/19/2026 14:47:47","PVU_EX_1400","（株）琉薬沖縄第二営業部","（株）琉薬沖縄第二営業部","琉薬沖縄第二営業部","琉薬沖縄２","ﾘｭｳﾔｸｵｷﾅﾜﾀﾞｲ2ｴｲｷﾞｮｳ","ﾘｭｳﾔｸｵｷﾅﾜ2","55","","","","","","","","1","","","20260401",""
"47004","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/19/2026 14:51:39","PVU_EX_1400","itg37786","02/19/2026 14:51:39","PVU_EX_1400","（株）琉薬沖縄病院部","（株）琉薬沖縄病院部","琉薬沖縄病院部","琉薬沖縄病","ﾘｭｳﾔｸｵｷﾅﾜﾋﾞｮｳｲﾝﾌﾞ","ｵｷﾅﾜﾋﾞｮｳｲﾝ","55","","","","","","","","1","","","20260401",""
"47005","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg36186","03/12/2026 15:57:32","PVU_EX_1400","itg19647","03/12/2026 16:38:37","PVU_EX_1400","（株）琉薬沖縄第一営業部","（株）琉薬沖縄第一営業部","琉薬沖縄第一営業部","琉薬沖縄１","ﾘｭｳﾔｸｵｷﾅﾜﾀﾞｲ1ｴｲｷﾞｮｳ","ﾘｭｳﾔｸｵｷﾅﾜ1","55","","","","","","","","1","","","20260401",""
"47007","04/05/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/05/2022 16:01:47","PVU_EX_1400","itg19647","04/05/2022 16:01:47","PVU_EX_1400","（株）琉薬","（株）琉薬","（株）琉薬","琉薬","ﾘﾕｳﾔｸ","ﾘﾕｳﾔｸ","55","","","","","098-878-3111","098-878-1199","","1","20080101","","20080317",""
"47008","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:27:42","PVU_EX_1400","itg40916","02/08/2019 16:27:42","PVU_EX_1400","（株）Ｐａｌｔａｃ沖縄支店","（株）Ｐａｌｔａｃ沖縄支店","Ｐａｌｔａｃ沖縄支店","ＰＴ沖縄","KK ﾊﾟﾙ ｵｷﾅﾜｼﾃﾝ","ﾊﾟﾙ ｵｷﾅﾜﾅ","55","","","","","098-879-2277","098-879-4582","","1","20010720","20190208","20080411",""
"47010","10/12/2022 00:00:00","12/31/9999 00:00:00","0","itg39895","10/12/2022 09:40:58","PVU_EX_1400","itg39895","10/12/2022 09:40:58","PVU_EX_1400","（株）アトル琉球営業部","（株）アトル琉球営業部","アトル琉球営業部","アトル琉球","KK ｱﾄﾙ ﾘﾕｳｷﾕｳ","ｱﾄﾙ ﾘﾕｳｷﾕｳ","55","","","","","098-882-8811","098-882-8821","","1","20081201","","20081127",""
"47011","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ipsips240511","03/29/2018 18:50:00","803001","ipsips240511","03/29/2018 18:50:00","803001","沖縄東邦（株）","沖縄東邦（株）","沖縄東邦","沖縄東邦","ｵｷﾅﾜ ﾄｳﾎｳ KK","ｵｷﾅﾜﾄｳﾎｳ","55","","","","","098-946-6000","098-946-1040","","1","20100701","","20100708",""
"47014","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","アルフレッサヘルスケア（株）沖縄支社","アルフレッサＨＣ沖縄支社","アルフレッサＨＣ沖縄","アルフ沖縄","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱｵｷﾅﾜ","ｱﾙﾌｵｷﾅﾜ","55","","","","","098-878-9030","098-878-9077","","1","20110921","","20120921",""
"47016","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:51:51","PVU_EX_1400","itg40916","02/08/2019 10:51:51","PVU_EX_1400","共創未来沖縄薬品（株）","共創未来沖縄薬品（株）","共創未来沖縄","共創沖縄","ｷﾖｳｿｳﾐﾗｲ ｵｷﾅﾜ","ｷﾖｳｿｳｵｷﾅﾜ","55","","","","","098-875-3272","098-876-6880","","2","20170501","20190208","20170525",""
